currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,1,1,3.7,,,,,,,,,0,0,0,0,0,13,13,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.99,-0.010000000000000009,-0.040000000000000036,0.18000000000000016,3.7,3.52,1.76,gamble,win,3.7,100.67999999999999,346.8434983725638,None,346.8434983725638,None,346.8434983725638,None,346.8434983725638,None,346.8434983725638,None,346.8434983725638,None,346.8434983725638,None,1,346.8434983725638,None,348.87762050918536,None,348.87762050918536,None,348.87762050918536,None,348.87762050918536,None,348.87762050918536,None,348.87762050918536,None,348.87762050918536,None,352.86244494674975,None,352.86244494674975,None,352.86244494674975,None,352.86244494674975,None,352.86244494674975,None,352.86244494674975,None,352.86244494674975,None,353.8628609259831,None,2.00103706822847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,1,1,9.7,,,,,,,,,0,0,0,0,0,14,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.99,-0.010000000000000009,-0.050000000000000044,0.19000000000000017,9.7,9.51,4.755,gamble,win,9.7,110.38,355.8802974955506,None,355.8802974955506,None,355.8802974955506,None,355.8802974955506,None,355.8802974955506,None,355.8802974955506,None,355.8802974955506,None,1,355.8802974955506,None,357.6476620687099,None,357.6476620687099,None,357.6476620687099,None,357.6476620687099,None,357.6476620687099,None,357.6476620687099,None,357.6476620687099,None,361.63246698724834,None,361.63246698724834,None,361.63246698724834,None,361.63246698724834,None,361.63246698724834,None,361.63246698724834,None,361.63246698724834,None,371.13609944591735,None,1.7342126281037054,362.6329085652069,None,363.6332954258942,None,0.98,7.50276306206797,366.6344035305774,None,None,366.6344035305774,None,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,1,1,3.1,,,,,,,,,0,0,0,0,0,15,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.98,-0.020000000000000018,-0.07000000000000006,-0.0758333333333334,3.1,3.024166666666667,1.5120833333333334,gamble,lose,3.024166666666667,113.40416666666667,373.15359105273455,None,373.15359105273455,None,373.15359105273455,None,373.15359105273455,None,373.15359105273455,None,373.15359105273455,None,373.15359105273455,None,1,373.15359105273455,None,374.5874788330584,None,374.5874788330584,None,374.5874788330584,None,374.5874788330584,None,374.5874788330584,None,374.5874788330584,None,374.5874788330584,None,378.5723755870131,None,378.5723755870131,None,378.5723755870131,None,378.5723755870131,None,378.5723755870131,None,378.5723755870131,None,378.5723755870131,None,379.57276500757143,None,1.4007953522959724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,1,1,7.9,,,,,,,,,0,0,0,0,0,16,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.98,-0.020000000000000018,-0.09000000000000008,0.37000000000000033,7.9,7.53,3.765,gamble,win,7.9,121.30416666666667,381.5901516596314,None,381.5901516596314,None,381.5901516596314,None,381.5901516596314,None,381.5901516596314,None,381.5901516596314,None,381.5901516596314,None,1,381.5901516596314,None,383.4075418955108,None,383.4075418955108,None,383.4075418955108,None,383.4075418955108,None,383.4075418955108,None,383.4075418955108,None,383.4075418955108,None,387.4090714191552,None,387.4090714191552,None,387.4090714191552,None,387.4090714191552,None,387.4090714191552,None,387.4090714191552,None,387.4090714191552,None,396.91271795712237,None,1.800947536699823,388.4094553999894,None,389.4098131421306,None,0.96,7.50270610491134,392.41093820596507,None,None,392.41093820596507,None,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,1,1,11.1,,,,,,,,,0,0,0,0,0,17,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.96,-0.040000000000000036,-0.13000000000000012,0.6900000000000006,11.1,10.409999999999998,5.204999999999999,gamble,win,11.1,132.40416666666667,398.93017948544,None,398.93017948544,None,398.93017948544,None,398.93017948544,None,398.93017948544,None,398.93017948544,None,398.93017948544,None,1,398.93017948544,None,401.13101521972203,None,401.13101521972203,None,401.13101521972203,None,401.13101521972203,None,401.13101521972203,None,401.13101521972203,None,401.13101521972203,None,405.115867815879,None,405.115867815879,None,405.115867815879,None,405.115867815879,None,405.115867815879,None,405.115867815879,None,405.115867815879,None,406.1162466769674,None,2.167736906576465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,1,1,0.3,,,,,,,,,0,0,0,0,0,18,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.96,-0.040000000000000036,-0.17000000000000015,0.7300000000000006,0.3,-0.43000000000000066,-0.06500000000000034,gamble,win,0.3,132.70416666666668,408.1337184447766,None,408.1337184447766,None,408.1337184447766,None,408.1337184447766,None,408.1337184447766,None,408.1337184447766,None,408.1337184447766,None,None,408.1337184447766,None,411.1348767869531,None,411.1348767869531,None,411.1348767869531,None,411.1348767869531,None,411.1348767869531,None,411.1348767869531,None,411.1348767869531,None,415.1197213835112,None,415.1197213835112,None,415.1197213835112,None,415.1197213835112,None,415.1197213835112,None,415.1197213835112,None,415.1197213835112,None,416.12014632229693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,1,1,-1.5,,,,,,,,,0,0,0,0,0,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.96,-0.040000000000000036,-0.2100000000000002,0.7700000000000007,-1.5,-2.2700000000000005,-1.8850000000000002,gamble,win,-1.5,131.20416666666668,418.13757041248755,None,418.13757041248755,None,418.13757041248755,None,418.13757041248755,None,418.13757041248755,None,418.13757041248755,None,418.13757041248755,None,None,418.13757041248755,None,421.1386919564975,None,421.1386919564975,None,421.1386919564975,None,421.1386919564975,None,421.1386919564975,None,421.1386919564975,None,421.1386919564975,None,425.1402675578465,None,425.1402675578465,None,425.1402675578465,None,425.1402675578465,None,425.1402675578465,None,425.1402675578465,None,425.1402675578465,None,434.6272493277138,None,,426.1239870905665,None,427.1243121943371,None,0.99,7.502899375263951,430.1255047748018,None,None,430.1255047748018,None,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,1,1,4.5,,,,,,,,,0,0,0,0,0,20,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.99,-0.010000000000000009,-0.2200000000000002,0.3600000000000003,4.5,4.14,2.07,gamble,win,4.5,135.70416666666668,436.6447639733851,None,436.6447639733851,None,436.6447639733851,None,436.6447639733851,None,436.6447639733851,None,436.6447639733851,None,436.6447639733851,None,1,436.6447639733851,None,438.06190570966646,None,438.06190570966646,None,438.06190570966646,None,438.06190570966646,None,438.06190570966646,None,438.06190570966646,None,438.06190570966646,None,442.0468155829658,None,442.0468155829658,None,442.0468155829658,None,442.0468155829658,None,442.0468155829658,None,442.0468155829658,None,442.0468155829658,None,443.0471278873774,None,1.3840467483860266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,1,1,11.5,,,,,,,,,0,0,0,0,0,21,21,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.99,-0.010000000000000009,-0.2300000000000002,0.37000000000000033,11.5,11.129999999999999,5.5649999999999995,gamble,win,11.5,147.20416666666668,445.0645977352833,None,445.0645977352833,None,445.0645977352833,None,445.0645977352833,None,445.0645977352833,None,445.0645977352833,None,445.0645977352833,None,1,445.0645977352833,None,446.1316775866544,None,446.1316775866544,None,446.1316775866544,None,446.1316775866544,None,446.1316775866544,None,446.1316775866544,None,446.1316775866544,None,450.1331799116597,None,450.1331799116597,None,450.1331799116597,None,450.1331799116597,None,450.1331799116597,None,450.1331799116597,None,450.1331799116597,None,459.62020007961473,None,1.0338024725788273,451.1169212032946,None,452.11732118332657,None,0.96,7.502807219865645,455.1184440072757,None,None,455.1184440072757,None,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,1,1,-0.3,,,,,,,,,0,0,0,0,0,22,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.96,-0.040000000000000036,-0.27000000000000024,-0.16250000000000014,-0.3,-0.46250000000000013,-0.3812500000000001,certain,certain,-0.3812500000000001,146.82291666666669,461.63764688867013,None,461.63764688867013,None,461.63764688867013,None,461.63764688867013,None,461.63764688867013,None,461.63764688867013,None,461.63764688867013,None,3,461.63764688867013,None,463.50500359022044,None,463.50500359022044,None,463.50500359022044,None,463.50500359022044,None,463.50500359022044,None,463.50500359022044,None,463.50500359022044,None,467.50660991003315,None,467.50660991003315,None,467.50660991003315,None,467.50660991003315,None,467.50660991003315,None,467.50660991003315,None,467.50660991003315,None,468.49028592492687,None,1.8343346700130496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,1,1,6.1,,,,,,,,,0,0,0,0,0,23,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.96,-0.040000000000000036,-0.3100000000000003,0.8700000000000008,6.1,5.229999999999999,2.6149999999999993,gamble,win,6.1,152.92291666666668,470.50772313446214,None,470.50772313446214,None,470.50772313446214,None,470.50772313446214,None,470.50772313446214,None,470.50772313446214,None,470.50772313446214,None,1,470.50772313446214,None,472.4917687309062,None,472.4917687309062,None,472.4917687309062,None,472.4917687309062,None,472.4917687309062,None,472.4917687309062,None,472.4917687309062,None,476.47671444241496,None,476.47671444241496,None,476.47671444241496,None,476.47671444241496,None,476.47671444241496,None,476.47671444241496,None,476.47671444241496,None,485.9803449811807,None,1.9509618079864595,477.47707666433416,None,478.4774600051969,None,0.96,7.502782901075989,481.47862154721224,None,None,481.47862154721224,None,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,1,1,8.3,,,,,,,,,0,0,0,0,0,24,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.96,-0.040000000000000036,-0.3500000000000003,0.9100000000000008,8.3,7.39,3.695,gamble,win,8.3,161.2229166666667,487.9977914702504,None,487.9977914702504,None,487.9977914702504,None,487.9977914702504,None,487.9977914702504,None,487.9977914702504,None,487.9977914702504,None,1,487.9977914702504,None,489.2316005984976,None,489.2316005984976,None,489.2316005984976,None,489.2316005984976,None,489.2316005984976,None,489.2316005984976,None,489.2316005984976,None,493.2164621542106,None,493.2164621542106,None,493.2164621542106,None,493.2164621542106,None,493.2164621542106,None,493.2164621542106,None,493.2164621542106,None,494.2167987774046,None,1.2007554182891909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,1,1,6.5,,,,,,,,,0,0,0,0,0,25,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.96,-0.040000000000000036,-0.39000000000000035,0.9500000000000008,6.5,5.549999999999999,2.7749999999999995,gamble,win,6.5,167.7229166666667,496.23429230412876,None,496.23429230412876,None,496.23429230412876,None,496.23429230412876,None,496.23429230412876,None,496.23429230412876,None,496.23429230412876,None,1,496.23429230412876,None,497.8348991218372,None,497.8348991218372,None,497.8348991218372,None,497.8348991218372,None,497.8348991218372,None,497.8348991218372,None,497.8348991218372,None,501.8197750768304,None,501.8197750768304,None,501.8197750768304,None,501.8197750768304,None,501.8197750768304,None,501.8197750768304,None,501.8197750768304,None,502.82016481737446,None,1.5675195094263472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,1,1,3.3,,,,,,,,,0,0,0,0,0,26,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.96,-0.040000000000000036,-0.4300000000000004,0.9900000000000009,3.3,2.3099999999999987,1.1549999999999994,gamble,win,3.3,171.0229166666667,504.83759658717827,None,504.83759658717827,None,504.83759658717827,None,504.83759658717827,None,504.83759658717827,None,504.83759658717827,None,504.83759658717827,None,1,504.83759658717827,None,506.5549287779577,None,506.5549287779577,None,506.5549287779577,None,506.5549287779577,None,506.5549287779577,None,506.5549287779577,None,506.5549287779577,None,510.5397996132051,None,510.5397996132051,None,510.5397996132051,None,510.5397996132051,None,510.5397996132051,None,510.5397996132051,None,510.5397996132051,None,520.0434608704345,None,1.6842506422071892,511.5401515956328,None,512.5405672548841,None,0.93,7.50278546095069,515.5416894388654,None,None,515.5416894388654,None,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,2,0,13.7,,,,,,,,,0,1,1,1,0,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.9369897054748,None,0.95,7.5016885557051864,592.9548320147878,None,None,592.9548320147878,None,597.4399274788229,None,False,True,False,0.95,0.95,0.95,-14.249999999999998,13.7,-0.5499999999999989,-0.27499999999999947,gamble,lose,-0.5499999999999989,170.4729166666667,600.4744006379224,None,600.4744006379224,None,600.4744006379224,None,600.4744006379224,None,600.4744006379224,None,600.4744006379224,None,600.4744006379224,None,1,600.4744006379224,None,602.5418337516603,None,602.5418337516603,None,602.5418337516603,None,602.5418337516603,None,602.5418337516603,None,602.5418337516603,None,602.5418337516603,None,606.5434163926548,None,606.5434163926548,None,606.5434163926548,None,606.5434163926548,None,606.5434163926548,None,606.5434163926548,None,606.5434163926548,None,607.5271167263345,None,2.0343614846751734,,,,,,,,,,,,522.0442176326578,None,4,67.87642888867049,522.0442176326578,None,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,2,0,8.5,,,,,,,,,0,1,1,1,0,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.95,0.95,1.9,-15.2,8.5,-6.699999999999999,0.9000000000000004,gamble,lose,-6.699999999999999,163.7729166666667,609.5445651353111,None,609.5445651353111,None,609.5445651353111,None,609.5445651353111,None,609.5445651353111,None,609.5445651353111,None,609.5445651353111,None,None,609.5445651353111,None,612.5457231575019,None,612.5457231575019,None,612.5457231575019,None,612.5457231575019,None,612.5457231575019,None,612.5457231575019,None,612.5457231575019,None,616.5305831132937,None,616.5305831132937,None,616.5305831132937,None,616.5305831132937,None,616.5305831132937,None,616.5305831132937,None,616.5305831132937,None,626.0342478903476,None,,617.530972533852,None,618.531352994858,None,0.88,7.50279666039205,621.5324431804365,None,None,621.5324431804365,None,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,2,0,13.5,,,,,,,,,0,1,1,1,0,2,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.88,0.88,2.78,-15.1,13.5,-1.5999999999999996,-0.7999999999999998,gamble,lose,-1.5999999999999996,162.1729166666667,628.0516870197862,None,628.0516870197862,None,628.0516870197862,None,628.0516870197862,None,628.0516870197862,None,628.0516870197862,None,628.0516870197862,None,1,628.0516870197862,None,629.719019146567,None,629.719019146567,None,629.719019146567,None,629.719019146567,None,629.719019146567,None,629.719019146567,None,629.719019146567,None,633.7204859533413,None,633.7204859533413,None,633.7204859533413,None,633.7204859533413,None,633.7204859533413,None,633.7204859533413,None,633.7204859533413,None,634.7042429241956,None,1.6341974608621967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,2,0,7.1,,,,,,,,,0,1,1,1,0,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.88,0.88,3.6599999999999997,3.3850000000000002,1.775,-1.6100000000000003,0.0824999999999998,gamble,win,1.775,163.9479166666667,636.7216890932832,None,636.7216890932832,None,636.7216890932832,None,636.7216890932832,None,636.7216890932832,None,636.7216890932832,None,636.7216890932832,None,1,636.7216890932832,None,639.0725182998867,None,639.0725182998867,None,639.0725182998867,None,639.0725182998867,None,639.0725182998867,None,639.0725182998867,None,639.0725182998867,None,643.0574009745433,None,643.0574009745433,None,643.0574009745433,None,643.0574009745433,None,643.0574009745433,None,643.0574009745433,None,643.0574009745433,None,652.5610913503224,None,2.31779437570367,644.0577929549763,None,645.0582847704245,None,0.94,7.50279762034188,648.0593714361785,None,None,648.0593714361785,None,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,2,0,5.5,,,,,,,,,0,1,1,1,0,4,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.94,0.94,4.6,-17.759999999999998,5.5,-12.259999999999998,-3.379999999999999,certain,certain,-3.379999999999999,160.56791666666672,654.5785605582569,None,654.5785605582569,None,654.5785605582569,None,654.5785605582569,None,654.5785605582569,None,654.5785605582569,None,654.5785605582569,None,3,654.5785605582569,None,657.2962261723915,None,657.2962261723915,None,657.2962261723915,None,657.2962261723915,None,657.2962261723915,None,657.2962261723915,None,657.2962261723915,None,661.281084528262,None,661.281084528262,None,661.281084528262,None,661.281084528262,None,661.281084528262,None,661.281084528262,None,661.281084528262,None,662.2815184266001,None,2.6846512622105365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,2,0,4.5,,,,,,,,,0,1,1,1,0,5,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.94,0.94,5.539999999999999,3.7516666666666665,1.125,-2.6266666666666665,-0.7508333333333332,gamble,win,1.125,161.69291666666672,664.2989921143162,None,664.2989921143162,None,664.2989921143162,None,664.2989921143162,None,664.2989921143162,None,664.2989921143162,None,664.2989921143162,None,1,664.2989921143162,None,666.5164865369916,None,666.5164865369916,None,666.5164865369916,None,666.5164865369916,None,666.5164865369916,None,666.5164865369916,None,666.5164865369916,None,670.517987902047,None,670.517987902047,None,670.517987902047,None,670.517987902047,None,670.517987902047,None,670.517987902047,None,670.517987902047,None,671.5017039149425,None,2.1844010346976575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,2,0,0.3,,,,,,,,,0,1,1,1,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.94,0.94,6.479999999999999,3.83,0.075,-3.755,-1.8399999999999999,certain,certain,-1.8399999999999999,159.85291666666672,673.5191574436612,None,673.5191574436612,None,673.5191574436612,None,673.5191574436612,None,673.5191574436612,None,673.5191574436612,None,673.5191574436612,None,3,673.5191574436612,None,675.3365550391754,None,675.3365550391754,None,675.3365550391754,None,675.3365550391754,None,675.3365550391754,None,675.3365550391754,None,675.3365550391754,None,679.3380509644958,None,679.3380509644958,None,679.3380509644958,None,679.3380509644958,None,679.3380509644958,None,679.3380509644958,None,679.3380509644958,None,688.8250724123864,None,1.7843077273573726,680.3217999357475,None,681.3221317591851,None,0.96,7.50276306206797,684.3233275394923,None,None,684.3233275394923,None,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
,,,2,0,12.9,,,,,,,,,0,1,1,1,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.96,0.96,7.439999999999999,3.9799999999999995,3.225,-0.7549999999999994,1.2350000000000003,gamble,win,3.225,163.0779166666667,690.8425099419037,None,690.8425099419037,None,690.8425099419037,None,690.8425099419037,None,690.8425099419037,None,690.8425099419037,None,690.8425099419037,None,1,690.8425099419037,None,692.8766247188942,None,692.8766247188942,None,692.8766247188942,None,692.8766247188942,None,692.8766247188942,None,692.8766247188942,None,692.8766247188942,None,696.878227838868,None,696.878227838868,None,696.878227838868,None,696.878227838868,None,696.878227838868,None,696.878227838868,None,696.878227838868,None,697.8618059386499,None,2.0010297085973434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23656,2019_Nov_07_1655,Mmi_3levels,3.1.5,59.98080709971365,
